Index,Cosine Similarity
1,0.4320509135723114
2,0.6434081196784973
3,0.5606508255004883
4,0.6022922992706299
5,0.5965674519538879
6,0.3985656499862671
7,0.46378767490386963
8,0.5324562191963196
9,0.1713896542787552
10,0.5968890190124512
11,0.38966986536979675
12,0.5425328016281128
13,0.5222171545028687
14,0.2349664866924286
15,0.5702310800552368
16,0.717968225479126
17,0.5432258248329163
18,0.5378987789154053
19,0.4296819269657135
20,0.6577091217041016
21,0.5148812532424927
22,0.5640588402748108
23,0.5086724758148193
24,0.6318496465682983
25,0.5888423323631287
26,0.40286993980407715
27,0.3846431076526642
28,0.36647874116897583
29,0.5425094962120056
30,0.24651961028575897
31,0.761712908744812
32,0.4327610433101654
33,0.46363264322280884
34,0.6794704794883728
35,0.6936807632446289
36,0.5022968649864197
37,0.4625300168991089
38,0.26091891527175903
39,0.5820178389549255
40,0.5218747854232788
41,0.5464568734169006
42,0.4434070885181427
43,0.5868513584136963
44,0.4614120125770569
45,0.26126405596733093
46,0.5069390535354614
47,0.534471869468689
48,0.7280200123786926
49,0.6378260850906372
50,0.433779776096344
51,0.35509055852890015
52,0.4269075095653534
53,0.48188501596450806
54,0.37436413764953613
55,0.4713553488254547
56,0.5231459140777588
57,0.6637981534004211
58,0.5988953709602356
59,0.4830024838447571
60,0.761119544506073
61,0.4198299050331116
62,0.3471052646636963
63,0.5871675610542297
64,0.33593279123306274
65,0.5693440437316895
66,0.4821932911872864
67,0.5201368927955627
68,0.3243984580039978
69,0.28821635246276855
70,0.3275526165962219
71,0.5164324045181274
72,0.5746067762374878
73,0.6767866611480713
74,0.5894886255264282
75,0.5530964136123657
76,0.5490031242370605
77,0.5014911890029907
78,0.5612000226974487
79,0.2144690304994583
80,0.44687777757644653
81,0.5782179832458496
82,0.7033863067626953
83,0.43468907475471497
84,0.3964972496032715
85,0.47200602293014526
86,0.34706079959869385
87,0.4386991858482361
88,0.3378075957298279
89,0.727481484413147
90,0.7485195994377136
91,0.6465086936950684
92,0.652503252029419
93,0.45122119784355164
94,0.5438840389251709
95,0.3173348307609558
96,0.5116676092147827
97,0.587422251701355
98,0.5322257280349731
99,0.4716978669166565
100,0.5514697432518005
101,0.5465077757835388
102,0.5890769958496094
103,0.6617951393127441
104,0.7311519384384155
105,0.6087436676025391
106,0.5531516075134277
107,0.5472604036331177
108,0.4071241617202759
109,0.25578489899635315
110,0.6924742460250854
111,0.5260099768638611
112,0.3840087652206421
113,0.6686844825744629
114,0.41289225220680237
115,0.5159898400306702
116,0.46796083450317383
117,0.7361840009689331
118,0.5562924146652222
119,0.5220904350280762
120,0.6165595054626465
121,0.5727092027664185
122,0.5929762125015259
123,0.474973201751709
124,0.6257905960083008
125,0.5656200051307678
126,0.41297128796577454
127,0.4390758275985718
128,0.744971513748169
129,0.4720255732536316
130,0.4503380358219147
131,0.4940579831600189
132,0.5699281692504883
133,0.7031491994857788
134,0.19762220978736877
135,0.6424801349639893
136,0.46028947830200195
137,0.16329392790794373
138,0.4842066168785095
139,0.4044042229652405
140,0.4735056757926941
141,0.6083666682243347
142,0.4282681941986084
143,0.5890076160430908
144,0.3517800271511078
145,0.5926109552383423
146,0.7061974406242371
147,0.49235999584198
148,0.2627633512020111
149,0.3161398768424988
150,0.1787741631269455
151,0.3188568651676178
152,0.4639319181442261
153,0.44494378566741943
154,0.3563544750213623
155,0.5606067180633545
156,0.42679768800735474
157,0.2849633991718292
158,0.7030877470970154
159,0.31696605682373047
160,0.6105691194534302
161,0.312852680683136
162,0.5647449493408203
163,0.6347533464431763
164,0.4005196690559387
165,0.6459959745407104
166,0.6000725030899048
167,0.634915292263031
168,0.3783797323703766
169,0.7363669872283936
170,0.3756755292415619
171,0.4111707806587219
172,0.5243195295333862
173,0.5693795680999756
174,0.45469123125076294
175,0.4356853663921356
176,0.3563804626464844
177,0.29654359817504883
178,0.15377399325370789
179,0.3800632953643799
180,0.5026333928108215
181,0.650423526763916
182,0.5229813456535339
183,0.5372178554534912
184,0.501034140586853
185,0.5546613931655884
186,0.4725852608680725
187,0.6920571327209473
188,0.5285028219223022
189,0.7108544111251831
190,0.6328426003456116
191,0.4436300992965698
192,0.5588293075561523
193,0.21830964088439941
194,0.42748838663101196
195,0.28036439418792725
